path,label,class,group,split,fold
cashew_leaf_dataset_raw/anthracnose/anthracnose21__jpg.rf.0fb3840d3d852f777be7671a2499bf8d.jpg,0,anthracnose,4fb3f0899f45,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1498__jpg.rf.c96dc1c102c4b06709cb6c21cc8c37b4.jpg,0,anthracnose,28e5dadba52d,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose64__jpg.rf.032d005defa1c06d3f9517abb6986205.jpg,0,anthracnose,61d45d89f4fd,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose695__jpg.rf.dcb50959ac35c76eb1a5b4193b15ba35.jpg,0,anthracnose,27848305289e,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1254__jpg.rf.da519eab791405eb8916fb78fd13a47b.jpg,0,anthracnose,034d01a910ad,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1448__jpg.rf.8f0c5c9630fcc2f08a30abaeda8953a1.jpg,0,anthracnose,ecca59280c69,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose828__jpg.rf.83f9b2f9079198d356b5363b18b47816.jpg,0,anthracnose,e4fe16028b54,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose474__jpg.rf.9c32f81efc8f602274c56e33b856c15d.jpg,0,anthracnose,37bb1675b55c,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1609__jpg.rf.9c04ebe5a22659160cd2fab9d887b3bf.jpg,0,anthracnose,ebdf5df85364,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1545__jpg.rf.96f4e2241376ebea69ba6b1b06f24282.jpg,0,anthracnose,cd18a8b5e991,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose652__jpg.rf.6f8b8d9885e7cf4861b4dc08c951e639.jpg,0,anthracnose,42f1a4306091,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose916__jpg.rf.f07ae71ba5d05a46675261908dfb8851.jpg,0,anthracnose,967f20e944c7,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1718__jpg.rf.f725384b4be2557b31139b0cdb987089.jpg,0,anthracnose,98b8df7e043a,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1379__jpg.rf.06bea2258a5ee8b7e0a782aead1b0dd4.jpg,0,anthracnose,2005418e0abe,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose511__jpg.rf.813dbe349c361915d936fac24d986bf8.jpg,0,anthracnose,de03827fe277,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose642__jpg.rf.e8abfbd56c12664394736c5138e3bec9.jpg,0,anthracnose,1c81b5ff4943,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1036__jpg.rf.61e5cb9a64791884935dffb98f257c06.jpg,0,anthracnose,c33f35eabbb3,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1077__jpg.rf.5400d7c74b24f448845fcdf9c18e85c9.jpg,0,anthracnose,d8fe193ebf19,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1509__jpg.rf.af8dfed7324d4aed6f64e3815662b549.jpg,0,anthracnose,6dd64026e49b,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1294__jpg.rf.327ffc305cb5b97597e6f474561c3ec2.jpg,0,anthracnose,ecab6326b140,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1597__jpg.rf.467c0a129cf6c9c690892cee4edad00b.jpg,0,anthracnose,34279e51b528,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose698__jpg.rf.0ba0355cd9d547b734a4b40d6bd2df91.jpg,0,anthracnose,e439c704331a,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose133__jpg.rf.8ac85e0cb8c887d06f844f54ddcb1bcd.jpg,0,anthracnose,6ff9868a604f,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1357__jpg.rf.cd4990f5bbd544f29d3377e499c8c4d9.jpg,0,anthracnose,171ef348ab3b,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1214__jpg.rf.666410af06be283af66b501107e622ea.jpg,0,anthracnose,13dbb0af66e1,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose141__jpg.rf.ff642040520a1d0d8ce6120fb6cc1b7f.jpg,0,anthracnose,5c7453b608b6,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose80__jpg.rf.4005d7b1c084ed480659ab776186619a.jpg,0,anthracnose,5fd777f072e4,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose175__jpg.rf.f862eb42c7e4d1a1edbd5adc0b4ffa59.jpg,0,anthracnose,3e490137bfaf,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose975__jpg.rf.d496eb600d9dc4d7c109408358149e39.jpg,0,anthracnose,8028733e76e7,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose420__jpg.rf.264f46510b2c5e28d48eeffd52a91a7f.jpg,0,anthracnose,f7866056692e,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose610__jpg.rf.348965a00cf4de05c50849109aff43d6.jpg,0,anthracnose,6ee75bae5e3c,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose628__jpg.rf.debf1cd1a1f545d620713ff9f5defd89.jpg,0,anthracnose,95e1c6af4aa5,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1517__jpg.rf.feeef1ab454ef5431f2305f26a49a6b1.jpg,0,anthracnose,5a540c5b5885,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1370__jpg.rf.d9f8bed49d1a98a77caebcd52e0d3c93.jpg,0,anthracnose,d165778d1a3a,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose570__jpg.rf.424fdbeeae73f4b0899f66b782b2c9e8.jpg,0,anthracnose,624537445c75,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1539__jpg.rf.cef4687a2325dbd9074592c5e112cbce.jpg,0,anthracnose,e7ae73bd8024,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose541__jpg.rf.d65dd627930eb904da5ae648474a2833.jpg,0,anthracnose,31d8c2f4318b,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose256__jpg.rf.08d44a3ea80f9abf6a925d8321b0760a.jpg,0,anthracnose,a861552ffe30,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1473__jpg.rf.fd3f4c05b880d965a2dc4ee302b7bfdc.jpg,0,anthracnose,31447ec8eba0,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose373__jpg.rf.752e89e01d8d84e56f226782075ce416.jpg,0,anthracnose,d1d27d76fd98,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose806__jpg.rf.a7f574799046595ba28e8a1ff63dcff7.jpg,0,anthracnose,928c6ed40a65,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose819__jpg.rf.62ea109dd21df3ee945006b94173be9d.jpg,0,anthracnose,50b7306dbcc4,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose607__jpg.rf.54bd46740dc0947a7dc42cb6ce78a1c2.jpg,0,anthracnose,4876f1a390ad,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose317__jpg.rf.bb9152cf529967ff423935b754fe2117.jpg,0,anthracnose,195bf1273db8,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose796__jpg.rf.7740df4d7fe23cf18e03d2ed2731fb59.jpg,0,anthracnose,e76956fa8c75,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1646__jpg.rf.a4ed9e86a4c1e62db28ea1106f2ac70c.jpg,0,anthracnose,3fdc347bf089,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose139__jpg.rf.c1fdc566831add4336ef927c2386a244.jpg,0,anthracnose,9748120406a1,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1330__jpg.rf.3d7fe2048a8cd3d239a2a2d9d22bc913.jpg,0,anthracnose,4781ac408654,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1345__jpg.rf.3057238bff6c0a048faa9b3886cc6ec8.jpg,0,anthracnose,3ef62d237df5,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose769__jpg.rf.70244ef0b1ebfb43554ce79652ee7a01.jpg,0,anthracnose,953bf8f3c872,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1177__jpg.rf.c25312590b042714cca6b0d101a67d33.jpg,0,anthracnose,0f442249ab00,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose473__jpg.rf.997be7c94979f920c394af404c9afd2f.jpg,0,anthracnose,e155e89bf295,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1653__jpg.rf.942d1d89ef487ead5f1f58d3af4d4d34.jpg,0,anthracnose,d577f2b0b41c,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1690__jpg.rf.8b5573b0ea45c560ee088ea26a9e6431.jpg,0,anthracnose,b6a0c8c6ad5a,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1227__jpg.rf.e8cf159498fa799290ce7c555e9c29aa.jpg,0,anthracnose,062640c3daf9,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose928__jpg.rf.18349d18a14c6cfa00c447fcf5cbe15b.jpg,0,anthracnose,18df9bca1600,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1527__jpg.rf.f822d0a0c21ec2ed151575daaf0527a5.jpg,0,anthracnose,06b2a684d321,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1414__jpg.rf.bb3b5c0e6ef3af27ef463ad252bf436f.jpg,0,anthracnose,8ca785541169,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1686__jpg.rf.ed4285d5a7e91f48ab5be0a510374e8d.jpg,0,anthracnose,eeca59353d5d,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose160__jpg.rf.ff877af82c82a8e865caf2573dbff5a8.jpg,0,anthracnose,40a9de56d5a7,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1692__jpg.rf.d1270485769e05d2bc3343cf04b7eab1.jpg,0,anthracnose,ff418eb9a957,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1478__jpg.rf.5c704bdf6af6afe0ed56864073736173.jpg,0,anthracnose,f8cb954e5a53,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose752__jpg.rf.12cf15e6fc98af0e057a4adae2d73d5c.jpg,0,anthracnose,422b7fa9de95,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose679__jpg.rf.8e90cf83a7d2b5812fe1dde6d782b622.jpg,0,anthracnose,b285153cfee7,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose674__jpg.rf.fb3518b7d1189f8657cea32cea4c62ae.jpg,0,anthracnose,1595c0a7f81b,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose152__jpg.rf.225276297e5ebecad4af8a807f9a6c40.jpg,0,anthracnose,e4fe16028b54,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1658__jpg.rf.12165d52f93b890fea3dbc641febaa7a.jpg,0,anthracnose,577dd505ccab,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1426__jpg.rf.246eee81953382a10747a53d3d4aa901.jpg,0,anthracnose,40b20cbe6da5,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose326__jpg.rf.8a5ff5a850b098bb9f79212e03b07b8d.jpg,0,anthracnose,11d6a46f66d1,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose95__jpg.rf.5e18b480880add048cce7cea6aff0c8e.jpg,0,anthracnose,57a482d8b27d,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1302__jpg.rf.a5cc7b5f6b8dbfed4a2503bbf45782b8.jpg,0,anthracnose,e43e1fb7ac1a,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose473__jpg.rf.3339fad63df16e55664595c4f994e441.jpg,0,anthracnose,b085c0bce7f4,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose471__jpg.rf.3d31389c369cbe65276b9924a66a87f0.jpg,0,anthracnose,c8ae6d49b2d3,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1657__jpg.rf.5ee3b450552f9642bd044d0542b59b6d.jpg,0,anthracnose,0d185df11648,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose538__jpg.rf.167136b7e8d69b34c4ea6e80fe981902.jpg,0,anthracnose,797d716508f8,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose67__jpg.rf.0c55aef7cb688f4c884750c7349e44f9.jpg,0,anthracnose,508823fa3c5f,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose901__jpg.rf.9a927700ee9049c6a9567c10c0e2c83f.jpg,0,anthracnose,a38e79b97880,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose343__jpg.rf.1096b1ecc3084a4dd3af2b7547af0976.jpg,0,anthracnose,372864ce7661,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1404__jpg.rf.e3ade49b79619b8e6d5a17ee8ebb293b.jpg,0,anthracnose,051817430416,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1141__jpg.rf.70fb3433845673063083bdf32ca4debc.jpg,0,anthracnose,31f3a163f8e9,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose837__jpg.rf.38e881c7fd2ce6b099a35a82fa985118.jpg,0,anthracnose,8af51d788684,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1607__jpg.rf.92f905d3c7c9c33a8c920e293b6268f0.jpg,0,anthracnose,4a26d5dc2f8b,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose58__jpg.rf.495eeb7a2d6e83265bb34a84a64c4aaa.jpg,0,anthracnose,408fd1cadb84,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose504__jpg.rf.3473df2f1fb240e0c4e4890a19537d5a.jpg,0,anthracnose,11b6b6f7c4d5,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose74__jpg.rf.8e8f3e64c4f6ee7258955e0f44648ccf.jpg,0,anthracnose,83742bc9464d,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1465__jpg.rf.b92fe6313e923fa3ddc58e4c18e8f798.jpg,0,anthracnose,93ff0d309d02,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1366__jpg.rf.b1aca6fed5461f89c8f4f54aa7a76eef.jpg,0,anthracnose,361e03105cd4,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose631__jpg.rf.df9d3577145e4b37af524db4c831b7b5.jpg,0,anthracnose,2cad42dfe30a,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose66__jpg.rf.c1e5d6a33037568e8e306ba6afdc8d2b.jpg,0,anthracnose,7131dfae93db,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1495__jpg.rf.54da5e0ad428112c449cc6559cab0fac.jpg,0,anthracnose,d8af71f53e7b,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1227__jpg.rf.002660f5128c5f4e3ca1f05f71479b2d.jpg,0,anthracnose,c0c72d1d66ae,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose577__jpg.rf.d58c95425d0d3b1beabf4115051df2c4.jpg,0,anthracnose,77f11ecdde51,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1585__jpg.rf.f79c5695ef43f752ab72a7e60eff6ed2.jpg,0,anthracnose,e623f54fc8dc,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1502__jpg.rf.80767a17b306268fc38a573a0633964a.jpg,0,anthracnose,3829eae6561d,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose356__jpg.rf.ba30a3bf48159a6c8ec9ab47a4a871ae.jpg,0,anthracnose,da648838a900,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1144__jpg.rf.c78bec6e4f042299a50134e27b5d4d79.jpg,0,anthracnose,3358d952bc9d,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose897__jpg.rf.01c34dc546be39d86af7c48dc6934fba.jpg,0,anthracnose,78b70873b5ce,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose342__jpg.rf.14f56a405011ea56e444588041945a7b.jpg,0,anthracnose,6238f5e96678,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose725__jpg.rf.b07d83caa7f29af48b68f1f50be7c2ed.jpg,0,anthracnose,93535f35d56c,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose217__jpg.rf.e72601117b4782091f8cf2d9a0c7e4b2.jpg,0,anthracnose,424e4e89b1ec,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1270__jpg.rf.26c3866155c82458e28428c43d23544c.jpg,0,anthracnose,1c357a902b5a,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1556__jpg.rf.e43036505585b189e45bdc3e2f67b3cc.jpg,0,anthracnose,3b55b5a79711,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose503__jpg.rf.e592af797751fec604efaf3ae1f67616.jpg,0,anthracnose,ca05fc240e89,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1325__jpg.rf.9e4ce8c4cb8bd67dafddda17a32e30b1.jpg,0,anthracnose,15aa83f08775,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose757__jpg.rf.f1b9b43205ff8a72325db634c4346435.jpg,0,anthracnose,eccb8d444e77,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose561__jpg.rf.1f775a2db8f0bd83583e243e1da62d19.jpg,0,anthracnose,a1c9ee02ee99,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1723__jpg.rf.5fff09848b9749dbb087455a4f347273.jpg,0,anthracnose,9b24c993dbe5,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose431__jpg.rf.fe64675bc952607c62b8790fff4080d6.jpg,0,anthracnose,c2756cb1ecd1,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose529__jpg.rf.c5f218419012ff929b3e76b3eb05c2f7.jpg,0,anthracnose,a8fb224123f3,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1680__jpg.rf.b522675c48268f962c190c4a8890e61f.jpg,0,anthracnose,76b9e4c6bbfb,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose200__jpg.rf.c0eeb781d9f11b0be22e27640ed55710.jpg,0,anthracnose,2cf0a5e65c1d,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1163__jpg.rf.ea0128d35a282859533a3218c4c80b5a.jpg,0,anthracnose,5cc8d3390aae,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1133__jpg.rf.7d1721960d89d1abe331e1c735a2fcdd.jpg,0,anthracnose,0a192bcf9276,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose657__jpg.rf.29c4a3f53a4a7f800e57614251e9b735.jpg,0,anthracnose,49e7a52573c2,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose279__jpg.rf.628ab25024e57b420d2061b71866bb95.jpg,0,anthracnose,2bcc316c170a,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1046__jpg.rf.4452b0192ba0432a123bbd987e1bf7e1.jpg,0,anthracnose,073d0ecd4ca3,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose105__jpg.rf.6fa3d122b9bcc047037b1dfdfe625623.jpg,0,anthracnose,b97d4e746322,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose53__jpg.rf.5aec069c718bf79b860579e297e45160.jpg,0,anthracnose,9bdc4340ca10,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1067__jpg.rf.e01f499638d506512342d984ad19844d.jpg,0,anthracnose,7a836b641375,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose118__jpg.rf.8b4cc304cf78ba4a1afebe663a5f4c2b.jpg,0,anthracnose,de8e32d5860c,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1410__jpg.rf.2f8077d5302054ca09aecfc582910a30.jpg,0,anthracnose,653d3ccc4f73,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose682__jpg.rf.9dd4cadb0e518ec05900858757d462a4.jpg,0,anthracnose,c895f77d6ced,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1050__jpg.rf.20b6b941dc71236b7b9997eaf9265c65.jpg,0,anthracnose,ea5bfd82397b,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose617__jpg.rf.fceece26804190576039990c63b2ed82.jpg,0,anthracnose,2b3040c29854,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose691__jpg.rf.2e7c8e702007e0ef475900fa05ecd1b3.jpg,0,anthracnose,906176138462,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose630__jpg.rf.e0a6261f841abd444e9a6163cc17cd48.jpg,0,anthracnose,c7305ae94a2f,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose580__jpg.rf.d0a569c96b8b512c311425b7917418e3.jpg,0,anthracnose,d273ff67d03c,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose82__jpg.rf.6684f8dd5adfa6fa5dfd6a9d98802932.jpg,0,anthracnose,93987f67f5bc,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose71__jpg.rf.c566f8dc57bce364b28d8a161f9b9449.jpg,0,anthracnose,96071b42acb7,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1005__jpg.rf.03d123a8707361eade67315fac353532.jpg,0,anthracnose,52e0a3813d9c,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1553__jpg.rf.e643f81f4cb4ff891a2e5d97e9aa178d.jpg,0,anthracnose,6ba278450427,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose528__jpg.rf.a4ef861602e96e729b82970cacb9462a.jpg,0,anthracnose,6572b7f6d26a,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose361__jpg.rf.b8109ec55e6e9849455911960c8037eb.jpg,0,anthracnose,ce35b55bf78b,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose514__jpg.rf.ef66dbb3c943e02d31f7c81d3bcd42a0.jpg,0,anthracnose,5ff3236f5642,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose120__jpg.rf.ecde843f2dbada666a0d21a5bd3c6935.jpg,0,anthracnose,954783b4748a,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose779__jpg.rf.141690a8bf1586a059cdf1b4ca389bd9.jpg,0,anthracnose,92bcb472d61a,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose898__jpg.rf.40a2f6f3d526b6a68b9ce88e7226d13a.jpg,0,anthracnose,ec4b63850f16,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose870__jpg.rf.f1f5840e8d1d9889e3a24a2a1d6d8117.jpg,0,anthracnose,5cbb2e5720f2,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1147__jpg.rf.dcee44270ccac05998a656fc74d098b1.jpg,0,anthracnose,fcc8e8ff2951,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose761__jpg.rf.bed9e289514b9664e05d9476756e50d0.jpg,0,anthracnose,2e0e0f78a345,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose776__jpg.rf.f3c1a3412e3c0ad8e9de4177e9f01405.jpg,0,anthracnose,28d12a59ad8f,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1286__jpg.rf.ce2ad4fde5558d25aaa3bb63d9f62b6c.jpg,0,anthracnose,03e23adefda0,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose486__jpg.rf.2de66a1dc7ad1bc3558470ac2c91cf31.jpg,0,anthracnose,175cc61b0f34,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose749__jpg.rf.fa1ca4ca70315c5264a3e4defa368255.jpg,0,anthracnose,cd6a8c2c7f8e,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1462__jpg.rf.8e85d5d93bc24bb8796081bcccf0174a.jpg,0,anthracnose,b1f9176fb071,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose344__jpg.rf.62d5be42b5ad1db7089e343aa2c1146e.jpg,0,anthracnose,ac1ce8b8412e,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose646__jpg.rf.53013dc1f280c1eb5c413ba1737566be.jpg,0,anthracnose,7cdd71159bdb,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose256__jpg.rf.4ca2ad480e91d1fdb698832e85e3157c.jpg,0,anthracnose,20279d88cf77,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose808__jpg.rf.1483a16fd6c62e89fd26152b2dfecdf9.jpg,0,anthracnose,f0bf85083ebe,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1415__jpg.rf.13ff1b089c153269dc98e99341acc6d0.jpg,0,anthracnose,8e63895bacd5,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1197__jpg.rf.80f7206423244b99ebb4e06688a3bcf2.jpg,0,anthracnose,97114c3926f5,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1377__jpg.rf.39f653d3cf9fc0f63fb746702c5ac923.jpg,0,anthracnose,c197a2b81abd,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose204__jpg.rf.3c6451b87fe36e18f9f22e7a1336a819.jpg,0,anthracnose,ad540caca46b,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose422__jpg.rf.4fb4c5c5da81ecfcbc0ec8fe2cf0766f.jpg,0,anthracnose,8a2992080c38,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1709__jpg.rf.53e704c859cff32eaff054fc095b1634.jpg,0,anthracnose,e8d09dc185aa,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1394__jpg.rf.de83be24b66d53b0a70b070e2ad5f190.jpg,0,anthracnose,6f831b97e354,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose806__jpg.rf.9be022847d19550331e406c27af33a3d.jpg,0,anthracnose,29b3bec1c81b,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose202__jpg.rf.7bf2a012d4ce8d56e9920bb1ba4c723f.jpg,0,anthracnose,5dabd797b033,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1068__jpg.rf.873d2191969ee2dc30e1128664a3a43f.jpg,0,anthracnose,eb14afc6fd6a,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose87__jpg.rf.88fe6b9159bfef0162c1fe363b093ef6.jpg,0,anthracnose,51b009e9de99,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose394__jpg.rf.3e2ace8c8c6b0bc18e0c4342e672e625.jpg,0,anthracnose,a786d0cab9f0,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose348__jpg.rf.868ad25aa0dc4bd8fe2d9c35dd333483.jpg,0,anthracnose,362c1dca9951,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1109__jpg.rf.1fc2a14d7bb6156a1d0a1a13a8a270bc.jpg,0,anthracnose,83c8c513ee00,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1617__jpg.rf.1f35c7c2e2f3ec2cfb9b2001021ba098.jpg,0,anthracnose,5dac5e9cd741,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose1639__jpg.rf.913c716278524f49390f436ff180cc8a.jpg,0,anthracnose,50504bb3019c,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose95__jpg.rf.ac88fe64833ef885d36d34f20f65b13f.jpg,0,anthracnose,4f613e3c0486,test,-1
cashew_leaf_dataset_raw/anthracnose/anthracnose349__jpg.rf.6f8213f1fd27031966057a25d1a787b8.jpg,0,anthracnose,af5d9cff7320,test,-1
